as_of_date,account_id,symbol,quantity,avg_cost,market_value_usd,unrealized_pnl_usd
2026-04-21,A000000926,PJAWE,100,418.6983,56668.47,14798.64
2026-04-21,A000000928,RFDY,1000,380.0264,597093.03,217066.63
2026-04-21,A000000929,UGIE,500,381.8295,271421.73,80506.98
2026-04-21,A000000929,JOW,200,178.4663,45706.23,10012.97
2026-04-21,A000000929,BMK,200,388.1607,70211.77,-7420.37
2026-04-21,A000000929,HORT,2500,532.3894,2062193.32,731219.82
2026-04-21,A000000929,TTZQ,500,513.2842,143701.19,-112940.91
2026-04-21,A000000929,CLW,500,744.5927,264862.57,-107433.78
2026-04-21,A000000929,HQJJ,2500,658.2169,1340512.07,-305030.18
2026-04-21,A000000930,VUVE,200,357.704,64201.62,-7339.18
2026-04-21,A000000930,VTZM,2500,184.6266,469539.88,7973.38
2026-04-21,A000000930,ODGF,1000,429.6788,417903.48,-11775.32
2026-04-21,A000000930,TTZQ,5000,399.8351,1437011.92,-562163.58
2026-04-21,A000000930,BULH,200,410.8491,71372.97,-10796.85
2026-04-21,A000000931,NKII,500,525.6659,348262.98,85430.03
2026-04-21,A000000932,MGLSG,2500,570.612,2439326.63,1012796.63
2026-04-21,A000000932,PJAWE,100,444.1352,56668.47,12254.95
2026-04-21,A000000932,WXQLM,500,516.7686,340166.25,81781.95
2026-04-21,A000000932,OUNA,1000,532.9311,801794.34,268863.24
2026-04-21,A000000934,PLR,1000,576.6035,421402.86,-155200.64
2026-04-21,A000000934,NTUX,200,568.248,97247.81,-16401.79
2026-04-21,A000000934,DNFO,100,382.0278,30761.73,-7441.05
2026-04-21,A000000934,VNCR,5000,61.0771,334967.43,29581.93
2026-04-21,A000000934,NKII,500,668.1617,348262.98,14182.13
2026-04-21,A000000934,TTZQ,2500,534.1053,718505.96,-616757.29
2026-04-21,A000000936,DNFO,100,380.9608,30761.73,-7334.35
2026-04-21,A000000936,NTUX,2500,473.0286,1215597.58,33026.08
2026-04-21,A000000936,OUNA,500,479.073,400897.17,161360.67
2026-04-21,A000000936,CLW,2500,606.9656,1324312.83,-193101.17
2026-04-21,A000000936,VNCR,5000,45.1347,334967.43,109293.93
2026-04-21,A000000936,LYYA,5000,113.1476,502452.82,-63285.18
2026-04-21,A000000937,XREL,2500,921.5115,1690990.14,-612788.61
2026-04-21,A000000937,TIFI,500,167.563,64655.63,-19125.87
2026-04-21,A000000937,RFDY,5000,284.7575,2985465.16,1561677.66
2026-04-21,A000000938,PSPEQ,500,868.677,360831.35,-73507.15
2026-04-21,A000000940,IAWGP,200,376.6601,142203.38,66871.36
2026-04-21,A000000941,ZNZWA,100,155.8055,15004.08,-576.47
2026-04-21,A000000941,HQPT,2500,44.1754,135727.31,25288.81
2026-04-21,A000000941,WXQLM,500,371.602,340166.25,154365.25
2026-04-21,A000000941,CIM,100,557.2493,84337.13,28612.2
2026-04-21,A000000941,LUCRW,500,44.5524,29992.76,7716.56
2026-04-21,A000000941,THIVN,100,741.4034,95468.39,21328.05
2026-04-21,A000000942,CAHM,5000,520.385,6052510.84,3450585.84
2026-04-21,A000000943,PJAWE,1000,486.1346,566684.75,80550.15
2026-04-21,A000000943,OUNA,100,628.2614,80179.43,17353.29
2026-04-21,A000000943,ZYVC,500,93.5577,63665.91,16887.06
2026-04-21,A000000944,CZV,1000,237.4433,227102.22,-10341.08
2026-04-21,A000000944,OUNA,100,688.9143,80179.43,11288.0
2026-04-21,A000000944,OIOO,100,548.3453,85264.88,30430.35
2026-04-21,A000000945,JISTW,5000,46.3497,264661.94,32913.44
2026-04-21,A000000945,AHF,1000,572.3933,1544985.16,972591.86
2026-04-21,A000000946,ZMHJN,100,448.0779,18508.33,-26299.46
2026-04-21,A000000946,RBQA,1000,686.5843,668555.29,-18029.01
2026-04-21,A000000946,SIEY,2500,597.2025,2798732.28,1305726.03
2026-04-21,A000000946,CAHM,5000,622.1586,6052510.84,2941717.84
2026-04-21,A000000946,ADLJL,500,212.9927,106015.0,-481.35
2026-04-21,A000000947,YUQR,1000,391.5303,636410.56,244880.26
2026-04-21,A000000947,FCVJ,2500,149.1414,468216.18,95362.68
2026-04-21,A000000947,DDTO,1000,305.1938,263436.06,-41757.74
2026-04-21,A000000947,HQPT,200,51.9366,10858.18,470.86
2026-04-21,A000000947,COBO,500,408.7607,165373.21,-39007.14
2026-04-21,A000000947,KTEKC,500,340.8386,148386.91,-22032.39
2026-04-21,A000000947,FZUGM,5000,131.5809,716441.91,58537.41
2026-04-21,A000000949,BIBMX,2500,107.1935,383857.39,115873.64
2026-04-21,A000000949,DBZP,5000,162.7428,1091212.95,277498.95
2026-04-21,A000000949,TEH,1000,563.4118,971183.5,407771.7
2026-04-21,A000000950,ADLJL,5000,203.9856,1060150.04,40222.04
2026-04-21,A000000950,DDTO,1000,363.3598,263436.06,-99923.74
2026-04-21,A000000950,LUCRW,200,69.8104,11997.1,-1964.98
2026-04-21,A000000951,ODGF,200,316.8059,83580.7,20219.52
2026-04-21,A000000951,QLRI,100,728.4785,32916.37,-39931.48
2026-04-21,A000000951,HJD,5000,566.5414,5357493.66,2524786.66
2026-04-21,A000000953,HXMDW,1000,677.1615,884024.56,206863.06
2026-04-21,A000000953,FCVJ,500,114.8496,93643.24,36218.44
2026-04-21,A000000953,WXQLM,500,420.7693,340166.25,129781.6
2026-04-21,A000000953,RXIRR,1000,24.1857,15222.81,-8962.89
2026-04-21,A000000954,ORI,5000,249.8115,1337635.74,88578.24
2026-04-21,A000000954,YRETH,2500,494.1916,1044011.16,-191467.84
2026-04-21,A000000954,JBM,500,656.5171,215951.27,-112307.28
2026-04-21,A000000954,LAHK,1000,125.7207,77728.33,-47992.37
2026-04-21,A000000954,BDFL,100,76.3821,6462.15,-1176.06
2026-04-21,A000000954,ZQME,100,267.0709,27188.4,481.31
2026-04-21,A000000954,WXQLM,5000,468.4337,3401662.54,1059494.04
2026-04-21,A000000954,SDSL,100,358.5853,33685.99,-2172.54
2026-04-21,A000000956,BMW,500,526.3187,422629.83,159470.48
2026-04-21,A000000956,ZQLN,200,458.2558,85539.88,-6111.28
2026-04-21,A000000956,AHF,100,471.3431,154498.52,107364.21
2026-04-21,A000000956,CLW,100,927.255,52972.51,-39752.99
2026-04-21,A000000957,FZUGM,5000,112.8153,716441.91,152365.41
2026-04-21,A000000958,KTEKC,1000,380.1922,296773.82,-83418.38
2026-04-21,A000000958,TEH,2500,526.9751,2427958.76,1110521.01
2026-04-21,A000000959,XVGQO,5000,451.2913,1915091.38,-341365.12
2026-04-21,A000000959,HJD,200,695.9006,214299.75,75119.63
2026-04-21,A000000960,BMK,1000,379.1347,351058.86,-28075.84
2026-04-21,A000000960,BMW,5000,466.861,4226298.29,1891993.29
2026-04-21,A000000960,KTEKC,1000,371.4758,296773.82,-74701.98
2026-04-21,A000000960,YUQR,500,367.6622,318205.28,134374.18
2026-04-21,A000000961,RBQA,1000,480.0623,668555.29,188492.99
2026-04-21,A000000961,LUCRW,2500,71.5774,149963.78,-28979.72
2026-04-21,A000000961,DLYFL,2500,27.9482,47489.56,-22380.94
2026-04-21,A000000961,UCEN,200,150.2637,19647.0,-10405.74
2026-04-21,A000000961,CCT,500,140.4672,78839.25,8605.65
2026-04-21,A000000961,BMW,5000,414.3179,4226298.29,2154708.79
2026-04-21,A000000961,IAWGP,1000,461.4262,711016.89,249590.69
2026-04-21,A000000961,XREL,1000,808.5472,676396.06,-132151.14
2026-04-21,A000000962,UGIE,1000,297.029,542843.47,245814.47
2026-04-21,A000000962,BIBMX,1000,119.1111,153542.96,34431.86
2026-04-21,A000000962,SNO,200,184.7455,73428.75,36479.65
2026-04-21,A000000963,HJD,5000,701.6981,5357493.66,1849003.16
2026-04-21,A000000963,RBQA,100,699.3522,66855.53,-3079.69
2026-04-21,A000000965,LYYA,100,121.2626,10049.06,-2077.2
2026-04-21,A000000965,SNO,500,144.7085,183571.87,111217.62
2026-04-21,A000000966,RXIRR,5000,20.5421,76114.05,-26596.45
2026-04-21,A000000966,ZYVC,2500,111.3756,318329.55,39890.55
2026-04-21,A000000966,RBQA,200,474.3051,133711.06,38850.04
2026-04-21,A000000966,THIVN,100,595.9694,95468.39,35871.45
2026-04-21,A000000967,YRETH,2500,577.9993,1044011.16,-400987.09
2026-04-21,A000000967,XJED,200,420.4383,43271.41,-40816.25
2026-04-21,A000000967,DLYFL,5000,24.9807,94979.13,-29924.37
2026-04-21,A000000967,OUNA,500,605.069,400897.17,98362.67
2026-04-21,A000000967,SDSL,500,436.2841,168429.94,-49712.11
2026-04-21,A000000968,ZMHJN,200,282.6817,37016.66,-19519.68
2026-04-21,A000000968,XVGQO,1000,534.2821,383018.28,-151263.82
2026-04-21,A000000968,MWXE,100,569.7449,12897.86,-44076.63
2026-04-21,A000000968,ODGF,200,403.7504,83580.7,2830.62
2026-04-21,A000000968,MOXDD,200,681.0524,121749.5,-14460.98
2026-04-21,A000000968,YNUS,2500,541.3146,1047317.75,-305968.75
2026-04-21,A000000970,HQJJ,500,586.8363,268102.41,-25315.74
2026-04-21,A000000970,HXFE,1000,342.3029,305729.88,-36573.02
2026-04-21,A000000970,IAWGP,2500,514.2797,1777542.22,491842.97
2026-04-21,A000000970,FZUGM,100,120.0345,14328.84,2325.39
2026-04-21,A000000970,UGIE,100,469.9129,54284.35,7293.06
2026-04-21,A000000970,CZV,5000,165.1278,1135511.08,309872.08
2026-04-21,A000000971,FCVJ,100,187.7586,18728.65,-47.21
2026-04-21,A000000971,DHWMA,5000,257.5677,1678770.95,390932.45
2026-04-21,A000000971,DDTO,500,278.5516,131718.03,-7557.77
2026-04-21,A000000971,HQJJ,2500,888.4418,1340512.07,-880592.43
2026-04-21,A000000971,MOXDD,200,748.2891,121749.5,-27908.32
2026-04-21,A000000971,JPYTB,2500,193.0701,847662.58,364987.33
2026-04-21,A000000971,MGLSG,200,590.4286,195146.13,77060.41
2026-04-21,A000000972,SHI,500,278.0755,82137.62,-56900.13
2026-04-21,A000000972,HHYZ,200,658.2908,148806.57,17148.41
2026-04-21,A000000972,XREL,2500,753.5598,1690990.14,-192909.36
2026-04-21,A000000972,ZMHJN,200,436.6261,37016.66,-50308.56
2026-04-21,A000000973,HORT,5000,632.7291,4124386.65,960741.15
2026-04-21,A000000973,JPYTB,5000,201.8014,1695325.16,686318.16
2026-04-21,A000000973,VNCR,100,45.383,6699.35,2161.05
2026-04-21,A000000974,ZNPJ,200,333.7726,75712.12,8957.6
2026-04-21,A000000974,ODGF,2500,374.0164,1044758.69,109717.69
2026-04-21,A000000975,THIVN,200,970.3628,190936.78,-3135.78
2026-04-21,A000000975,FBYB,2500,661.2891,2707161.72,1053938.97
2026-04-21,A000000975,NPWW,100,489.5017,62694.9,13744.73
2026-04-21,A000000975,LAHK,100,92.672,7772.83,-1494.37
2026-04-21,A000000975,ZYVC,100,125.7292,12733.18,160.26
2026-04-21,A000000975,CAHM,5000,602.7271,6052510.84,3038875.34
2026-04-21,A000000976,XJED,1000,424.1921,216357.05,-207835.05
2026-04-21,A000000976,PLR,500,571.5046,210701.43,-75050.87
2026-04-21,A000000976,ZNZWA,2500,121.6655,375101.91,70938.16
2026-04-21,A000000976,BMK,100,377.816,35105.89,-2675.71
2026-04-21,A000000976,MGLSG,5000,548.3395,4878653.26,2136955.76
2026-04-21,A000000976,MWXE,200,589.0494,25795.73,-92014.15
2026-04-21,A000000977,IAWGP,200,530.5153,142203.38,36100.32
2026-04-21,A000000977,OIOO,2500,586.0889,2131621.99,666399.74
2026-04-21,A000000977,SHI,100,292.5357,16427.52,-12826.05
2026-04-21,A000000977,EFYM,5000,148.9404,1001073.16,256371.16
2026-04-21,A000000978,HZYB,5000,226.1054,2111488.01,980961.01
2026-04-21,A000000978,KTEKC,100,384.9944,29677.38,-8822.06
2026-04-21,A000000978,BMW,5000,373.9156,4226298.29,2356720.29
2026-04-21,A000000978,UPIL,1000,230.4886,320003.59,89514.99
2026-04-21,A000000978,HXMDW,2500,542.9608,2210061.41,852659.41
2026-04-21,A000000979,LYYA,2500,75.1759,251226.41,63286.66
2026-04-21,A000000979,LAHK,1000,99.7144,77728.33,-21986.07
2026-04-21,A000000979,YAVU,5000,109.8173,1129589.73,580503.23
2026-04-21,A000000979,HZYB,100,253.4809,42229.76,16881.67
2026-04-21,A000000980,QZIZI,100,573.7973,77067.61,19687.88
2026-04-21,A000000980,BMK,200,303.0831,70211.77,9595.15
2026-04-21,A000000981,JOERN,500,650.064,249376.29,-75655.71
2026-04-21,A000000981,HXMDW,5000,647.1467,4420122.82,1184389.32
2026-04-21,A000000983,EFYM,1000,139.8432,200214.63,60371.43
2026-04-21,A000000983,RBQA,1000,592.9696,668555.29,75585.69
2026-04-21,A000000983,DDTO,5000,244.1571,1317180.28,96394.78
2026-04-21,A000000983,ADLJL,2500,167.3147,530075.02,111788.27
2026-04-21,A000000983,IAWGP,100,656.2605,71101.69,5475.64
2026-04-21,A000000983,MGLSG,100,479.922,97573.07,49580.87
2026-04-21,A000000984,ZNPJ,2500,317.4218,946401.52,152847.02
2026-04-21,A000000984,SIEY,2500,726.4607,2798732.28,982580.53
2026-04-21,A000000985,TCLH,100,762.0416,85307.29,9103.13
2026-04-21,A000000985,XVGQO,200,408.6177,76603.66,-5119.88
2026-04-21,A000000985,SDSL,200,373.8222,67371.98,-7392.46
2026-04-21,A000000985,BDFL,100,73.1419,6462.15,-852.04
2026-04-21,A000000985,MOXDD,1000,475.8851,608747.48,132862.38
2026-04-21,A000000985,ZQLN,2500,295.6488,1069248.47,330126.47
2026-04-21,A000000985,ZNPJ,1000,195.8926,378560.61,182668.01
2026-04-21,A000000987,VOLI,200,153.6344,24021.65,-6705.23
2026-04-21,A000000987,SDSL,5000,278.102,1684299.4,293789.4
2026-04-21,A000000987,MURH,100,466.4503,36246.29,-10398.74
2026-04-21,A000000987,DNFO,2500,373.3757,769043.21,-164396.04
2026-04-21,A000000987,DHWMA,2500,311.8211,839385.48,59832.73
2026-04-21,A000000987,XJED,2500,430.8612,540892.62,-536260.38
2026-04-21,A000000987,LUCRW,500,74.2044,29992.76,-7109.44
2026-04-21,A000000987,SNO,100,194.8458,36714.37,17229.79
2026-04-21,A000000988,YAVU,100,183.7653,22591.79,4215.26
2026-04-21,A000000988,HQJJ,200,504.4934,107240.97,6342.29
2026-04-21,A000000988,HXFE,2500,435.1924,764324.69,-323656.31
2026-04-21,A000000989,IMG,1000,436.3316,438225.32,1893.72
2026-04-21,A000000989,TEH,1000,432.1614,971183.5,539022.1
2026-04-21,A000000989,PSPEQ,2500,803.1876,1804156.77,-203812.23
2026-04-21,A000000990,QZIZI,1000,520.3987,770676.1,250277.4
2026-04-21,A000000990,UCEN,200,146.8503,19647.0,-9723.06
2026-04-21,A000000991,CAHM,200,852.1405,242100.43,71672.33
2026-04-21,A000000991,MGLSG,100,692.4338,97573.07,28329.69
2026-04-21,A000000991,BMW,5000,414.932,4226298.29,2151638.29
2026-04-21,A000000991,UCEN,5000,150.3871,491175.08,-260760.42
2026-04-21,A000000991,HXFE,500,288.91,152864.94,8409.94
2026-04-21,A000000991,JBM,2500,615.1776,1079756.33,-458187.67
2026-04-21,A000000991,XJED,2500,299.8456,540892.62,-208721.38
2026-04-21,A000000993,TIFI,100,260.1818,12931.13,-13087.05
2026-04-21,A000000993,DHWMA,2500,308.6415,839385.48,67781.73
2026-04-21,A000000993,SHI,500,215.1669,82137.62,-25445.83
2026-04-21,A000000993,AWOX,2500,324.0601,822576.2,12425.95
2026-04-21,A000000993,XVGQO,100,539.5678,38301.83,-15654.95
2026-04-21,A000000996,CAHM,5000,759.8739,6052510.84,2253141.34
2026-04-21,A000000996,SDSL,5000,337.1955,1684299.4,-1678.1
2026-04-21,A000000996,VUVE,5000,328.6283,1605040.57,-38100.93
2026-04-21,A000000996,ZGOJ,100,874.5803,79432.95,-8025.08
2026-04-21,A000000996,BDFL,1000,79.2965,64621.5,-14675.0
2026-04-21,A000000996,ZYVC,500,102.2996,63665.91,12516.11
2026-04-21,A000000997,IAWGP,2500,416.8699,1777542.22,735367.47
2026-04-21,A000000997,BMK,2500,421.6533,877647.14,-176486.11
2026-04-21,A000000997,JPYTB,100,232.6262,33906.5,10643.88
2026-04-21,A000000997,UPIL,5000,138.5119,1600017.97,907458.47
2026-04-21,A000000997,LYYA,500,113.3963,50245.28,-6452.87
2026-04-21,A000000997,MURH,2500,517.2506,906157.29,-386969.21
2026-04-21,A000000997,DDTO,2500,302.0952,658590.14,-96647.86
2026-04-21,A000000997,YUQR,100,416.0365,63641.06,22037.41
2026-04-21,A000000998,ADLJL,500,224.1111,106015.0,-6040.55
2026-04-21,A000000999,VOLI,1000,166.9416,120108.25,-46833.35
2026-04-21,A000000999,BMK,200,380.9549,70211.77,-5979.21
2026-04-21,A000000999,QLRI,100,658.7285,32916.37,-32956.48
2026-04-21,A000000999,KLO,1000,170.5934,143239.03,-27354.37
2026-04-21,A000000999,SNO,2500,145.5956,917859.36,553870.36
2026-04-21,A000001000,ZYVC,5000,92.2119,636659.1,175599.6
2026-04-21,A000001000,HQJJ,500,803.6076,268102.41,-133701.39
2026-04-21,A000001001,DHWMA,2500,313.9032,839385.48,54627.48
2026-04-21,A000001001,NKII,2500,445.1111,1741314.9,628537.15
2026-04-21,A000001001,CZV,200,256.7605,45420.44,-5931.66
2026-04-21,A000001001,LYYA,5000,94.1976,502452.82,31464.82
2026-04-21,A000001001,AWOX,100,345.3309,32903.05,-1630.04
2026-04-21,A000001001,PJAWE,200,599.9867,113336.95,-6660.39
2026-04-21,A000001001,DBZP,100,151.5217,21824.26,6672.09
2026-04-21,A000001001,FCVJ,500,140.8002,93643.24,23243.14
2026-04-21,A000001002,SIEY,500,565.9033,559746.46,276794.81
2026-04-21,A000001002,VOLI,1000,193.1714,120108.25,-73063.15
2026-04-21,A000001003,QLRI,1000,749.8319,329163.75,-420668.15
2026-04-21,A000001003,LAHK,1000,112.8886,77728.33,-35160.27
2026-04-21,A000001003,DHWMA,2500,330.7115,839385.48,12606.73
2026-04-21,A000001004,EFYM,500,95.7665,100107.32,52224.07
2026-04-21,A000001004,VUVE,5000,312.7863,1605040.57,41109.07
2026-04-21,A000001004,YRETH,500,504.2536,208802.23,-43324.57
2026-04-21,A000001004,FZUGM,1000,106.6334,143288.38,36654.98
2026-04-21,A000001004,LAHK,2500,72.3873,194320.82,13352.57
2026-04-21,A000001004,ZQME,2500,291.0029,679710.05,-47797.2
2026-04-21,A000001004,MURH,100,415.9717,36246.29,-5350.88
2026-04-21,A000001004,NGQ,100,373.476,30132.76,-7214.84
2026-04-21,A000001005,UMBT,1000,415.6394,343347.31,-72292.09
2026-04-21,A000001005,ELSO,500,428.0699,109242.06,-104792.89
2026-04-21,A000001005,ORI,500,258.4927,133763.57,4517.22
2026-04-21,A000001005,AHF,2500,551.9518,3862462.89,2482583.39
2026-04-21,A000001006,CLW,500,997.6028,264862.57,-233938.83
2026-04-21,A000001007,ORI,5000,261.2392,1337635.74,31439.74
2026-04-21,A000001007,TTZQ,2500,437.808,718505.96,-376014.04
2026-04-21,A000001007,RXIRR,200,15.8499,3044.56,-125.42
2026-04-21,A000001007,WXQLM,200,545.2262,136066.5,27021.26
2026-04-21,A000001007,BMK,500,307.0411,175529.43,22008.88
2026-04-21,A000001007,SHI,2500,175.8508,410688.11,-28938.89
2026-04-21,A000001007,LYYA,2500,113.22,251226.41,-31823.59
2026-04-21,A000001008,KLO,100,161.1969,14323.9,-1795.79
2026-04-21,A000001008,LYYA,1000,118.6524,100490.56,-18161.84
2026-04-21,A000001008,JOERN,5000,651.1756,2493762.87,-762115.13
2026-04-21,A000001009,UMBT,100,496.8506,34334.73,-15350.33
2026-04-21,A000001009,SNO,200,199.2791,73428.75,33572.93
2026-04-21,A000001009,HXFE,100,436.9392,30572.99,-13120.93
2026-04-21,A000001009,SDSL,500,246.6199,168429.94,45119.99
2026-04-21,A000001009,JBM,2500,499.2246,1079756.33,-168305.17
2026-04-21,A000001009,CCT,2500,151.9779,394196.27,14251.52
2026-04-21,A000001009,DDTO,2500,340.3013,658590.14,-192163.11
2026-04-21,A000001010,XREL,200,829.2642,135279.21,-30573.63
2026-04-21,A000001010,HQJJ,5000,515.0147,2681024.14,105950.64
2026-04-21,A000001010,ZYVC,1000,95.0032,127331.82,32328.62
2026-04-21,A000001010,QZIZI,500,411.5449,385338.05,179565.6
2026-04-21,A000001011,BMW,2500,536.7557,2113149.15,771259.9
2026-04-21,A000001011,LAHK,200,89.9757,15545.67,-2449.47
2026-04-21,A000001011,FZUGM,200,113.0675,28657.68,6044.18
2026-04-21,A000001011,THIVN,500,934.1036,477341.96,10290.16
2026-04-21,A000001011,NGQ,1000,327.354,301327.59,-26026.41
2026-04-21,A000001012,CAHM,500,709.2994,605251.08,250601.38
2026-04-21,A000001013,MWXE,1000,540.7644,128978.64,-411785.76
2026-04-21,A000001013,VOLI,200,202.9226,24021.65,-16562.87
2026-04-21,A000001013,ADLJL,500,172.7952,106015.0,19617.4
2026-04-21,A000001013,ZQLN,100,508.9151,42769.94,-8121.57
2026-04-21,A000001013,RBQA,100,598.4424,66855.53,7011.29
2026-04-21,A000001014,HHSJ,200,416.2797,82058.32,-1197.62
2026-04-21,A000001014,CZV,1000,217.2372,227102.22,9865.02
2026-04-21,A000001014,AWOX,2500,471.8814,822576.2,-357127.3
2026-04-21,A000001014,QZIZI,500,542.4277,385338.05,114124.2
2026-04-21,A000001014,KTEKC,200,311.1336,59354.76,-2871.96
2026-04-21,A000001014,TEH,100,425.3879,97118.35,54579.56
2026-04-21,A000001014,YRETH,500,455.2638,208802.23,-18829.67
2026-04-21,A000001014,CLW,100,1011.0852,52972.51,-48136.01
2026-04-21,A000001016,WXQLM,500,364.0114,340166.25,158160.55
2026-04-21,A000001016,KLO,500,94.2422,71619.51,24498.41
2026-04-21,A000001016,HJD,5000,650.1955,5357493.66,2106516.16
2026-04-21,A000001016,LAHK,500,112.1166,38864.16,-17194.14
2026-04-21,A000001018,FZUGM,2500,106.7939,358220.96,91236.21
2026-04-21,A000001018,HJD,500,680.7668,535749.37,195365.97
2026-04-21,A000001018,NGQ,200,406.9458,60265.52,-21123.64
2026-04-21,A000001018,RFDY,100,273.1206,59709.3,32397.24
2026-04-21,A000001018,LUCRW,500,52.806,29992.76,3589.76
2026-04-21,A000001018,KLO,1000,172.185,143239.03,-28945.97
2026-04-21,A000001018,TCLH,200,460.4655,170614.58,78521.48
2026-04-21,A000001020,ZQLN,100,533.9442,42769.94,-10624.48
2026-04-21,A000001020,MOXDD,1000,705.3626,608747.48,-96615.12
2026-04-21,A000001020,LYYA,1000,92.4941,100490.56,7996.46
2026-04-21,A000001020,EFYM,1000,143.4241,200214.63,56790.53
2026-04-21,A000001020,YNUS,500,517.5427,209463.55,-49307.8
2026-04-21,A000001020,VOLI,200,122.3233,24021.65,-443.01
2026-04-21,A000001020,FCVJ,1000,145.6816,187286.47,41604.87
2026-04-21,A000001021,CCT,2500,165.2782,394196.27,-18999.23
2026-04-21,A000001021,YNUS,5000,436.2247,2094635.51,-86487.99
2026-04-21,A000001021,RBQA,200,560.6181,133711.06,21587.44
2026-04-21,A000001022,UCEN,200,145.0843,19647.0,-9369.86
2026-04-21,A000001022,TTZQ,1000,513.1238,287402.38,-225721.42
2026-04-21,A000001022,IAWGP,100,477.5882,71101.69,23342.87
2026-04-21,A000001022,KTEKC,200,260.9038,59354.76,7174.0
2026-04-21,A000001022,BIBMX,2500,108.6957,383857.39,112118.14
2026-04-21,A000001022,ZNPJ,500,256.2075,189280.3,61176.55
2026-04-21,A000001022,XJED,2500,290.6649,540892.62,-185769.63
2026-04-21,A000001022,XVGQO,1000,374.3268,383018.28,8691.48
2026-04-21,A000001023,JISTW,500,33.086,26466.19,9923.19
2026-04-21,A000001023,HQJJ,5000,736.5592,2681024.14,-1001771.86
2026-04-21,A000001023,FZUGM,1000,99.014,143288.38,44274.38
2026-04-21,A000001023,SIEY,200,623.2385,223898.58,99250.88
2026-04-21,A000001024,ILP,5000,428.8662,4219908.3,2075577.3
2026-04-21,A000001024,PSPEQ,100,903.2684,72166.27,-18160.57
2026-04-21,A000001024,JISTW,5000,33.0964,264661.94,99179.94
2026-04-21,A000001024,EFYM,500,157.0341,100107.32,21590.27
2026-04-21,A000001024,YRETH,200,521.0877,83520.89,-20696.65
2026-04-21,A000001024,DDTO,200,299.1794,52687.21,-7148.67
2026-04-21,A000001024,RFDY,2500,290.8837,1492732.58,765523.33
2026-04-21,A000001025,AHF,5000,709.2331,7724925.79,4178760.29
2026-04-21,A000001026,ZYVC,200,117.0011,25466.36,2066.14
2026-04-21,A000001026,ZGOJ,100,544.9612,79432.95,24936.83
2026-04-21,A000001026,VOLI,100,181.8896,12010.82,-6178.14
2026-04-21,A000001026,TIFI,500,226.1122,64655.63,-48400.47
2026-04-21,A000001026,ILP,2500,711.4943,2109954.15,331218.4
2026-04-21,A000001026,HZYB,2500,345.0053,1055744.0,193230.75
2026-04-21,A000001026,DHWMA,5000,393.1056,1678770.95,-286757.05
