symbol,trade_date,open,high,low,close,volume,adj_close
FCVJ,2025-12-11,203.8398,205.5146,200.9913,205.4497,114631,205.4497
XJED,2025-12-11,182.6575,191.231,182.575,191.1032,393557,191.1032
TCLH,2025-12-11,589.476,600.8036,587.6094,593.8159,1111205,593.8159
DNFO,2025-12-11,296.9359,297.8009,289.1172,291.0371,1160637,291.0371
NKII,2025-12-11,692.4045,699.4618,690.3278,694.9978,644475,694.9978
QZIZI,2025-12-11,614.3983,653.7641,609.5068,642.6641,175942,642.6641
JPYTB,2025-12-11,279.2803,287.1417,277.7653,283.392,1270842,283.392
ZNPJ,2025-12-11,407.6805,421.569,402.7385,417.5279,33997,417.5279
RXIRR,2025-12-11,8.7671,9.0238,8.6847,8.747,740250,8.747
EFYM,2025-12-11,193.5289,194.9646,191.9047,192.752,91552,192.752
VUVE,2025-12-11,316.3573,324.5813,316.3483,319.1706,156380,319.1706
ZMHJN,2025-12-11,281.9934,286.2936,278.3249,285.09,3017372,285.09
DLYFL,2025-12-11,14.7984,14.9939,14.5557,14.6925,434788,14.6925
SDSL,2025-12-11,385.8555,388.9275,368.2541,377.8561,175254,377.8561
JOERN,2025-12-11,513.3046,519.4997,511.5084,517.6681,140832,517.6681
BULH,2025-12-11,343.3512,346.0233,337.0267,341.7984,175206,341.7984
YNUS,2025-12-11,475.6237,476.8388,457.6713,463.6152,77249,463.6152
HZYB,2025-12-11,414.1259,414.6585,409.5131,411.3345,519066,411.3345
ADLJL,2025-12-11,197.7042,200.3135,197.0866,199.5884,1811848,199.5884
HXMDW,2025-12-11,721.2021,738.3836,719.8034,735.6442,189884,735.6442
FZUGM,2025-12-11,155.666,162.2783,151.5584,153.1928,111915,153.1928
QLRI,2025-12-11,387.8955,391.8632,357.4489,369.5028,1131121,369.5028
XVGQO,2025-12-11,481.9445,482.7948,479.0569,479.2052,167858,479.2052
MURH,2025-12-11,345.6624,349.5835,342.5532,349.251,147528,349.251
IMG,2025-12-11,441.5616,450.4743,440.2776,445.9911,279343,445.9911
BMW,2025-12-11,620.6114,627.4228,593.9174,598.1405,1144423,598.1405
KLO,2025-12-11,152.9606,154.0614,152.0689,152.9127,161427,152.9127
THIVN,2025-12-11,1036.7973,1044.8806,993.4956,1001.3508,427613,1001.3508
PSPEQ,2025-12-11,798.9053,814.8762,792.8339,800.947,98986,800.947
SNO,2025-12-11,252.0359,265.8659,247.7204,263.2251,2407413,263.2251
HHYZ,2025-12-11,659.7082,675.0318,658.3751,674.6128,366734,674.6128
HHSJ,2025-12-11,775.624,801.1313,764.3226,788.5185,133561,788.5185
CIM,2025-12-11,813.0756,835.152,803.6209,819.7629,430551,819.7629
YAVU,2025-12-11,277.4057,283.1742,274.7324,277.1489,44314,277.1489
VNCR,2025-12-11,80.6433,83.6578,78.6545,82.0133,277649,82.0133
MER,2025-12-11,411.2855,411.5699,407.4119,408.111,1329568,408.111
COBO,2025-12-11,323.8606,324.3933,322.6129,323.3833,292479,323.3833
ORI,2025-12-11,259.025,259.5582,252.2235,253.1593,234181,253.1593
TTZQ,2025-12-11,375.3366,384.0648,372.4494,379.7958,79977,379.7958
VTZM,2025-12-11,193.3719,196.5143,191.5906,195.6448,3113426,195.6448
PLR,2025-12-11,421.5783,421.6973,414.6577,419.3107,394578,419.3107
WXQLM,2025-12-11,495.3821,523.6191,479.0651,515.0432,1996878,515.0432
ODGF,2025-12-11,382.9674,386.4544,380.401,385.5205,378339,385.5205
HXFE,2025-12-11,293.0962,300.7303,289.8013,297.9097,166018,297.9097
TIFI,2025-12-11,148.2751,151.29,147.8959,151.0394,1031494,151.0394
ZQME,2025-12-11,317.8098,326.2826,313.3665,313.9143,1816517,313.9143
BDFL,2025-12-11,80.7648,82.0844,79.051,79.4931,746360,79.4931
NGQ,2025-12-11,310.7038,312.5116,305.8511,307.5383,984319,307.5383
AHF,2025-12-12,807.9072,840.5589,787.451,833.2204,511106,833.2204
SIEY,2025-12-12,1038.4314,1060.4522,1021.5883,1052.6842,426683,1052.6842
HQJJ,2025-12-12,658.1242,669.2397,641.792,662.938,7768650,662.938
DDTO,2025-12-12,325.7715,326.9345,323.2829,323.4193,517438,323.4193
ZNZWA,2025-12-12,132.7512,132.9541,124.2623,126.885,20278632,126.885
OUNA,2025-12-12,679.6595,686.7246,673.8473,674.3191,316235,674.3191
ZQLN,2025-12-12,437.9962,455.6912,437.5602,455.1679,855147,455.1679
RFDY,2025-12-12,568.5125,579.4769,567.996,576.5259,993084,576.5259
UCEN,2025-12-12,109.582,113.7658,106.3906,113.2974,629943,113.2974
MWXE,2025-12-12,184.308,186.7731,170.2499,174.3531,159424,174.3531
BIBMX,2025-12-12,155.4101,155.6009,155.36,155.385,744879,155.385
LYYA,2025-12-12,101.1086,101.5925,101.0021,101.4701,579079,101.4701
TEH,2025-12-12,832.6145,851.241,828.2291,837.9814,800453,837.9814
ELSO,2025-12-12,507.1473,537.3608,501.4127,520.6502,199351,520.6502
JOW,2025-12-12,201.1475,203.833,196.3124,199.5177,347124,199.5177
JBM,2025-12-12,397.2346,398.4915,392.5367,392.6208,327034,392.6208
IAWGP,2025-12-12,760.7743,765.7928,732.954,733.1187,2813816,733.1187
SHI,2025-12-12,153.6957,156.2916,152.3592,155.2246,2221055,155.2246
UPIL,2025-12-12,314.8963,319.843,298.8016,302.9195,1219427,302.9195
DBZP,2025-12-12,261.7233,263.1269,253.5116,256.8272,394483,256.8272
MOXDD,2025-12-12,890.8538,930.8528,889.082,916.2433,261575,916.2433
MGLSG,2025-12-12,1033.4019,1044.5476,1029.1968,1044.4074,99965,1044.4074
NTUX,2025-12-12,519.0668,529.1414,508.4072,509.7471,447016,509.7471
CLW,2025-12-12,747.0219,764.4197,742.8363,749.4816,470009,749.4816
FBYB,2025-12-12,726.0664,731.5612,702.0786,725.7081,241108,725.7081
ZCAI,2025-12-12,259.2548,260.7177,255.8278,256.2065,1411252,256.2065
RBQA,2025-12-12,694.3683,699.7983,686.5542,687.0925,263542,687.0925
PJAWE,2025-12-12,455.509,455.6805,447.5605,450.9941,3302980,450.9941
LAHK,2025-12-12,73.9364,75.4746,73.5817,74.76,630968,74.76
YRETH,2025-12-12,560.4225,561.0821,551.2341,554.2775,946217,554.2775
CAHM,2025-12-12,1115.2828,1150.507,1103.6204,1146.5804,1128902,1146.5804
HQPT,2025-12-12,47.1108,48.0625,46.2527,46.5682,259160,46.5682
YUQR,2025-12-12,781.9225,849.6025,766.1392,832.758,40048,832.758
CZV,2025-12-12,250.739,257.8398,249.5556,256.2191,121821,256.2191
VOLI,2025-12-12,107.7903,110.2449,103.6512,104.4101,632194,104.4101
DHWMA,2025-12-12,532.9205,558.9544,530.6787,557.0127,7064779,557.0127
ZGOJ,2025-12-12,546.894,578.9141,544.6895,577.9621,259883,577.9621
OIOO,2025-12-12,869.2115,889.2018,861.6236,865.7098,264662,865.7098
NPWW,2025-12-12,812.6377,853.5685,802.1912,839.1063,1143185,839.1063
JISTW,2025-12-12,49.2298,49.888,49.1512,49.5496,609522,49.5496
HJD,2025-12-12,921.0197,922.1397,904.2736,905.8329,1188049,905.8329
XREL,2025-12-12,877.7188,884.2053,851.659,873.5849,173308,873.5849
HORT,2025-12-12,756.9594,762.8086,726.1668,730.4297,304236,730.4297
ILP,2025-12-12,725.6973,727.5287,720.8785,720.9168,82552,720.9168
UMBT,2025-12-12,386.6453,387.7946,377.7081,378.6682,128029,378.6682
AWOX,2025-12-12,295.7352,298.9758,293.8463,298.9609,4827333,298.9609
KTEKC,2025-12-12,292.9731,299.6966,282.5389,285.1492,5461886,285.1492
ZYVC,2025-12-12,141.7006,143.455,137.5139,139.9174,3623671,139.9174
UGIE,2025-12-12,502.67,503.6278,495.376,500.6873,135383,500.6873
BMK,2025-12-12,381.3458,387.7758,376.1312,387.3833,224864,387.3833
LUCRW,2025-12-12,46.682,47.1272,45.0303,45.759,264368,45.759
CCT,2025-12-12,145.4228,150.2038,145.2994,149.676,82444,149.676
FCVJ,2025-12-12,204.2476,211.5852,201.0787,209.6595,786373,209.6595
XJED,2025-12-12,191.0956,193.6456,185.1071,187.7462,567380,187.7462
TCLH,2025-12-12,590.4133,594.4242,580.9488,591.2687,849606,591.2687
DNFO,2025-12-12,288.6111,291.6797,285.2038,291.0304,4195424,291.0304
NKII,2025-12-12,691.5841,705.6544,686.4622,703.7209,1701797,703.7209
QZIZI,2025-12-12,639.182,674.1676,629.6741,670.8651,156681,670.8651
JPYTB,2025-12-12,284.2746,288.6443,278.065,288.3496,572519,288.3496
ZNPJ,2025-12-12,416.8993,423.2843,401.0589,402.3077,523174,402.3077
RXIRR,2025-12-12,8.8644,8.9567,8.737,8.8779,202715,8.8779
EFYM,2025-12-12,192.2452,193.1901,189.5891,191.6304,805325,191.6304
VUVE,2025-12-12,320.8226,331.6094,320.5374,330.8465,1421915,330.8465
ZMHJN,2025-12-12,286.2767,294.155,283.1373,292.4846,2268013,292.4846
DLYFL,2025-12-12,14.6875,15.0874,13.6377,13.7556,880127,13.7556
SDSL,2025-12-12,379.1682,388.9197,376.2132,387.5959,325434,387.5959
JOERN,2025-12-12,521.2166,524.2443,513.4251,520.516,2268214,520.516
BULH,2025-12-12,343.868,345.3556,338.2699,339.6204,2960004,339.6204
YNUS,2025-12-12,461.1044,487.4533,457.6611,476.8303,1357697,476.8303
HZYB,2025-12-12,410.446,414.3524,408.5861,411.1115,2348507,411.1115
ADLJL,2025-12-12,199.2956,200.8676,198.2407,200.35,2862945,200.35
HXMDW,2025-12-12,740.3985,743.9019,732.5455,737.5932,78762,737.5932
FZUGM,2025-12-12,155.4613,156.9359,149.0389,149.4927,1178052,149.4927
QLRI,2025-12-12,371.1925,376.0091,363.7162,369.0387,1475444,369.0387
XVGQO,2025-12-12,478.677,480.7114,476.2192,476.7771,120307,476.7771
MURH,2025-12-12,349.9316,361.707,346.5052,359.8802,174998,359.8802
IMG,2025-12-12,448.4539,456.8004,443.1815,451.5324,1333694,451.5324
BMW,2025-12-12,595.3344,606.2147,594.4178,603.3672,33678,603.3672
KLO,2025-12-12,153.4307,153.9074,152.57,152.7762,1763917,152.7762
THIVN,2025-12-12,1004.7139,1015.5816,983.5986,990.384,157624,990.384
PSPEQ,2025-12-12,799.4637,801.924,759.8094,769.9901,894200,769.9901
SNO,2025-12-12,262.747,276.2035,258.6827,272.4446,1586462,272.4446
HHYZ,2025-12-12,672.1012,681.5857,638.051,649.152,1123807,649.152
HHSJ,2025-12-12,772.6493,812.7295,770.6682,811.7201,463865,811.7201
CIM,2025-12-12,819.802,827.3141,811.408,824.7152,311602,824.7152
YAVU,2025-12-12,281.047,282.5081,269.4544,270.3839,693165,270.3839
VNCR,2025-12-12,81.8126,83.6186,80.8854,83.6117,364231,83.6117
MER,2025-12-12,408.9949,414.3535,404.7109,413.8188,93430,413.8188
COBO,2025-12-12,320.6048,330.0781,320.4402,326.5329,1891398,326.5329
ORI,2025-12-12,253.3042,253.7098,250.7481,252.0507,197461,252.0507
TTZQ,2025-12-12,380.1218,383.2722,376.047,383.193,2642756,383.193
VTZM,2025-12-12,194.5794,194.6371,189.2578,193.4254,2315357,193.4254
PLR,2025-12-12,417.9702,428.701,417.5872,427.5666,250952,427.5666
WXQLM,2025-12-12,514.8971,539.5788,508.3264,535.9411,1426727,535.9411
ODGF,2025-12-12,387.289,389.1905,384.1933,387.0594,1343384,387.0594
HXFE,2025-12-12,298.1494,305.4463,297.2221,303.6142,329956,303.6142
TIFI,2025-12-12,151.2833,156.7003,150.8101,153.1256,492847,153.1256
ZQME,2025-12-12,312.0827,313.8146,304.5932,307.2591,1187409,307.2591
BDFL,2025-12-12,79.4329,79.5293,77.0409,78.0043,442955,78.0043
NGQ,2025-12-12,307.7418,311.6239,302.7142,303.8397,58874,303.8397
AHF,2025-12-15,832.1201,858.4135,821.2795,854.59,1357268,854.59
SIEY,2025-12-15,1051.5954,1057.0121,1030.9627,1040.8803,566100,1040.8803
HQJJ,2025-12-15,673.7753,687.2466,671.3155,672.099,2239061,672.099
DDTO,2025-12-15,323.7686,326.1913,322.3107,326.1024,368033,326.1024
ZNZWA,2025-12-15,126.5684,131.4929,124.9455,131.2434,670565,131.2434
OUNA,2025-12-15,668.7779,675.3058,667.7046,671.4006,101764,671.4006
ZQLN,2025-12-15,455.5721,468.4206,451.863,466.5548,2035660,466.5548
RFDY,2025-12-15,576.1113,584.2316,570.493,573.6951,338107,573.6951
UCEN,2025-12-15,112.0098,113.0624,110.3957,112.2783,1260207,112.2783
MWXE,2025-12-15,175.2914,178.8339,170.2642,177.4198,330975,177.4198
BIBMX,2025-12-15,155.2663,157.9652,154.7697,157.3853,1119860,157.3853
LYYA,2025-12-15,101.2489,103.3913,100.1098,102.3462,485435,102.3462
TEH,2025-12-15,828.4204,848.151,793.0573,812.4069,96946,812.4069
ELSO,2025-12-15,507.3166,510.8221,494.4612,510.4867,464157,510.4867
JOW,2025-12-15,197.6305,204.9414,194.8524,202.9793,178876,202.9793
JBM,2025-12-15,389.4056,411.9633,387.1543,405.6808,2364516,405.6808
IAWGP,2025-12-15,734.5928,741.4923,716.5376,725.8873,1455363,725.8873
SHI,2025-12-15,156.6508,157.4676,155.3803,156.6348,566991,156.6348
UPIL,2025-12-15,307.2965,307.7548,305.1021,305.621,284294,305.621
DBZP,2025-12-15,255.6701,264.3051,253.9406,262.6173,220469,262.6173
MOXDD,2025-12-15,915.0561,920.9658,902.5032,914.7089,288357,914.7089
MGLSG,2025-12-15,1038.7445,1041.632,1031.9341,1037.1236,54459,1037.1236
NTUX,2025-12-15,504.7001,510.552,480.7932,484.0314,492725,484.0314
CLW,2025-12-15,746.3235,761.4969,736.4265,741.2593,282219,741.2593
FBYB,2025-12-15,733.2511,742.2589,678.9947,688.0253,86148,688.0253
ZCAI,2025-12-15,255.4761,262.3277,254.4375,260.4048,1723040,260.4048
RBQA,2025-12-15,685.8278,694.377,678.8886,692.2928,2768300,692.2928
PJAWE,2025-12-15,448.3879,471.0319,447.1228,462.786,169761,462.786
LAHK,2025-12-15,74.1965,75.325,73.4728,73.7409,144422,73.7409
YRETH,2025-12-15,552.5462,557.6655,543.2522,546.6983,227438,546.6983
CAHM,2025-12-15,1141.0394,1161.7673,1135.613,1157.5111,213153,1157.5111
HQPT,2025-12-15,45.6531,46.1574,45.3119,45.7778,799428,45.7778
YUQR,2025-12-15,831.9191,840.7883,829.527,832.7231,236751,832.7231
CZV,2025-12-15,256.9895,257.826,249.5528,251.2864,324304,251.2864
VOLI,2025-12-15,105.9335,107.0111,103.2538,103.9832,1461946,103.9832
DHWMA,2025-12-15,555.0736,570.0401,538.3218,545.7369,202194,545.7369
ZGOJ,2025-12-15,582.6707,594.1438,578.3775,578.9583,262128,578.9583
OIOO,2025-12-15,865.6041,908.9585,846.8179,905.4271,365952,905.4271
NPWW,2025-12-15,849.0876,856.6187,802.1939,811.8581,62348,811.8581
JISTW,2025-12-15,49.2506,49.6612,49.2421,49.4991,53864,49.4991
HJD,2025-12-15,909.0125,918.4401,893.9832,898.129,24868,898.129
XREL,2025-12-15,856.1491,904.0003,835.6226,898.875,245161,898.875
HORT,2025-12-15,733.4335,739.0499,731.3767,735.0186,127230,735.0186
ILP,2025-12-15,724.3545,729.9295,720.7179,729.5927,665903,729.5927
UMBT,2025-12-15,379.6382,384.7928,376.626,383.9907,377377,383.9907
AWOX,2025-12-15,301.5473,303.3273,295.6362,298.3441,1969033,298.3441
KTEKC,2025-12-15,287.0954,296.6149,285.9317,291.1742,6786662,291.1742
ZYVC,2025-12-15,139.7504,141.7523,134.1198,138.0589,575991,138.0589
UGIE,2025-12-15,500.7119,502.4034,493.4699,494.4954,671360,494.4954
BMK,2025-12-15,387.1728,393.8856,382.4394,389.1215,405451,389.1215
LUCRW,2025-12-15,45.353,46.6741,44.28,45.0367,1233776,45.0367
CCT,2025-12-15,150.1164,150.838,148.4288,148.5974,210244,148.5974
FCVJ,2025-12-15,210.0631,213.8977,207.2781,208.1053,2301161,208.1053
XJED,2025-12-15,190.0332,193.3773,180.813,182.9685,72772,182.9685
TCLH,2025-12-15,589.5234,607.1189,587.2335,604.132,424588,604.132
DNFO,2025-12-15,293.0772,295.8256,291.7209,294.3631,595498,294.3631
NKII,2025-12-15,701.3691,721.5808,700.2917,719.4457,1567472,719.4457
QZIZI,2025-12-15,667.8173,701.8223,660.9147,696.9153,1362951,696.9153
JPYTB,2025-12-15,288.5158,299.9524,288.0841,298.1569,2669036,298.1569
ZNPJ,2025-12-15,407.8946,412.7487,405.0683,408.0213,1381658,408.0213
RXIRR,2025-12-15,8.9473,9.1013,8.4661,8.6602,170012,8.6602
EFYM,2025-12-15,190.3808,193.035,176.1853,182.081,380486,182.081
VUVE,2025-12-15,332.1546,332.3656,324.8458,325.8234,123038,325.8234
ZMHJN,2025-12-15,293.5246,307.7294,284.4326,306.5634,1396599,306.5634
DLYFL,2025-12-15,13.5966,13.6933,13.4686,13.6332,531982,13.6332
SDSL,2025-12-15,385.2232,385.9494,377.7067,380.8866,201744,380.8866
JOERN,2025-12-15,522.9958,524.1335,520.7957,521.9054,604521,521.9054
BULH,2025-12-15,336.2954,344.2872,333.9964,344.0378,155293,344.0378
YNUS,2025-12-15,470.6028,507.5177,464.6903,506.4681,425826,506.4681
HZYB,2025-12-15,411.1454,411.5478,399.1033,406.3439,88603,406.3439
ADLJL,2025-12-15,200.576,202.9634,195.9353,197.1862,134294,197.1862
HXMDW,2025-12-15,737.2542,752.7834,733.7927,742.1498,243656,742.1498
FZUGM,2025-12-15,148.5416,151.4198,147.5512,149.0325,404853,149.0325
QLRI,2025-12-15,368.8301,392.4023,366.01,385.8881,1302556,385.8881
XVGQO,2025-12-15,475.6991,477.7745,470.6818,471.5676,1744247,471.5676
MURH,2025-12-15,359.2814,371.9545,357.0102,371.8864,474101,371.8864
IMG,2025-12-15,452.7552,459.2472,452.6675,452.7571,91024,452.7571
BMW,2025-12-15,600.2677,612.7372,590.3894,608.7663,176565,608.7663
KLO,2025-12-15,152.6262,156.7085,152.3676,155.1848,1987821,155.1848
THIVN,2025-12-15,986.4653,996.3197,927.3874,935.2021,658275,935.2021
PSPEQ,2025-12-15,773.2213,800.2943,769.3817,793.3273,2564134,793.3273
SNO,2025-12-15,275.2029,288.0956,273.8077,280.4372,54953,280.4372
HHYZ,2025-12-15,645.9271,651.6933,637.3247,651.4337,10817697,651.4337
HHSJ,2025-12-15,819.0621,832.8788,768.6838,776.2487,313197,776.2487
CIM,2025-12-15,837.0427,849.9444,826.0429,843.0555,3246698,843.0555
YAVU,2025-12-15,270.473,278.5484,268.3403,274.2827,2413646,274.2827
VNCR,2025-12-15,83.3799,84.8024,82.7337,84.7871,679049,84.7871
MER,2025-12-15,413.5797,419.7781,412.0471,419.6037,1960935,419.6037
COBO,2025-12-15,323.3356,339.2394,321.6055,338.0266,728640,338.0266
ORI,2025-12-15,252.5116,253.9828,243.5005,246.0311,7032711,246.0311
TTZQ,2025-12-15,385.7664,386.1567,377.5726,377.6925,46654,377.6925
VTZM,2025-12-15,192.0126,200.4798,188.6077,198.585,1499564,198.585
PLR,2025-12-15,429.5279,436.0821,427.9616,433.8791,413721,433.8791
WXQLM,2025-12-15,546.7174,548.0505,537.3866,545.2164,693970,545.2164
ODGF,2025-12-15,387.6073,388.5845,381.5698,381.8827,1171706,381.8827
HXFE,2025-12-15,302.8668,303.5695,300.0644,301.9555,99335,301.9555
TIFI,2025-12-15,155.5944,162.7361,155.147,162.3481,476217,162.3481
ZQME,2025-12-15,305.8877,306.8308,298.341,303.0362,304516,303.0362
BDFL,2025-12-15,78.2676,79.19,76.9353,78.4111,830047,78.4111
NGQ,2025-12-15,304.7534,305.6235,298.5429,299.9973,3310151,299.9973
AHF,2025-12-16,839.4075,893.1099,823.3032,877.1519,247031,877.1519
SIEY,2025-12-16,1036.0813,1049.862,1026.7809,1045.5487,226104,1045.5487
HQJJ,2025-12-16,668.2176,674.4092,641.3125,642.4253,237589,642.4253
DDTO,2025-12-16,325.9902,327.9829,318.4999,321.8979,443566,321.8979
ZNZWA,2025-12-16,131.8731,132.6085,127.4656,129.7095,325042,129.7095
OUNA,2025-12-16,674.3288,690.6952,672.3852,690.6439,1284432,690.6439
ZQLN,2025-12-16,470.7032,473.0457,466.6128,468.1065,184949,468.1065
RFDY,2025-12-16,570.0212,577.0718,559.5159,563.2316,4380193,563.2316
UCEN,2025-12-16,112.9012,113.9666,112.3581,113.4202,74813,113.4202
MWXE,2025-12-16,177.9677,178.1671,170.637,170.9399,122442,170.9399
BIBMX,2025-12-16,156.8335,157.2955,156.0195,157.107,777046,157.107
LYYA,2025-12-16,103.1929,105.3628,100.021,100.1352,1439944,100.1352
TEH,2025-12-16,804.5088,842.0006,789.4877,839.9681,935575,839.9681
ELSO,2025-12-16,513.7318,516.5478,496.8941,504.9007,251704,504.9007
JOW,2025-12-16,202.9682,203.3707,200.6863,200.8521,615763,200.8521
JBM,2025-12-16,405.6445,409.5952,402.1505,402.8157,725839,402.8157
IAWGP,2025-12-16,715.8613,751.9234,709.1953,745.9612,122406,745.9612
SHI,2025-12-16,156.6331,160.7742,155.9617,160.1718,749992,160.1718
UPIL,2025-12-16,307.9093,316.1789,306.5892,312.2914,433791,312.2914
DBZP,2025-12-16,264.5207,267.0856,248.6828,254.2394,450130,254.2394
MOXDD,2025-12-16,909.6944,912.7547,893.4846,897.5477,772343,897.5477
MGLSG,2025-12-16,1038.1834,1043.0256,1006.4745,1011.4723,953077,1011.4723
NTUX,2025-12-16,481.249,494.7751,478.9252,485.2265,397206,485.2265
CLW,2025-12-16,740.0516,752.1413,736.3336,748.1225,728140,748.1225
FBYB,2025-12-16,691.4805,696.9437,668.2577,668.7052,749597,668.7052
ZCAI,2025-12-16,261.4866,262.464,257.0891,258.0172,84666,258.0172
RBQA,2025-12-16,687.5448,711.6117,687.4745,706.5019,280175,706.5019
PJAWE,2025-12-16,466.284,470.3423,465.8132,467.7013,814624,467.7013
LAHK,2025-12-16,73.0005,75.4804,72.9187,73.8673,43550,73.8673
YRETH,2025-12-16,545.5008,549.1787,543.6849,548.5909,206492,548.5909
CAHM,2025-12-16,1156.2523,1163.4375,1145.4214,1158.2318,288362,1158.2318
HQPT,2025-12-16,45.872,46.4894,45.83,46.1507,253920,46.1507
YUQR,2025-12-16,829.9868,839.7866,808.0331,827.4075,1685760,827.4075
CZV,2025-12-16,250.4781,251.7339,245.1432,246.6752,134889,246.6752
VOLI,2025-12-16,102.0256,106.0431,99.9122,103.404,175860,103.404
DHWMA,2025-12-16,540.0468,551.2101,533.4232,546.6202,349857,546.6202
ZGOJ,2025-12-16,577.5586,598.9947,562.9526,587.3178,554234,587.3178
OIOO,2025-12-16,900.2167,929.224,872.4687,917.1642,25152,917.1642
NPWW,2025-12-16,812.019,857.1328,811.374,840.8983,51016,840.8983
JISTW,2025-12-16,49.5705,49.7979,48.8472,49.2733,52528,49.2733
HJD,2025-12-16,906.3614,943.0612,902.1865,935.9967,212542,935.9967
XREL,2025-12-16,893.1532,907.9808,848.8324,868.0369,248705,868.0369
HORT,2025-12-16,742.4315,761.6099,738.2128,757.102,1648050,757.102
ILP,2025-12-16,731.2739,734.9753,721.0382,725.3975,537889,725.3975
UMBT,2025-12-16,382.3007,383.7431,381.1347,383.737,232860,383.737
AWOX,2025-12-16,299.1475,300.2376,295.8946,297.8799,786995,297.8799
KTEKC,2025-12-16,292.9973,298.3799,280.7815,285.1101,1812123,285.1101
ZYVC,2025-12-16,139.7432,140.5651,133.525,135.4178,71058,135.4178
UGIE,2025-12-16,494.1069,498.303,492.3152,498.2589,117286,498.2589
BMK,2025-12-16,390.1349,390.937,383.6238,386.5256,514630,386.5256
LUCRW,2025-12-16,45.1249,47.0821,44.1282,46.5772,163350,46.5772
CCT,2025-12-16,149.3884,149.8924,147.185,147.7416,354855,147.7416
FCVJ,2025-12-16,208.9718,213.1777,208.162,210.7962,238739,210.7962
XJED,2025-12-16,184.5284,186.3892,178.0828,179.886,281190,179.886
TCLH,2025-12-16,609.3088,615.882,595.4961,599.2737,304545,599.2737
DNFO,2025-12-16,291.5265,293.3977,290.7581,290.9874,229790,290.9874
NKII,2025-12-16,720.0655,721.9,700.0343,705.114,389141,705.114
QZIZI,2025-12-16,694.9771,703.8557,686.5522,689.4572,411324,689.4572
JPYTB,2025-12-16,301.3238,307.109,289.9534,293.2065,1015428,293.2065
ZNPJ,2025-12-16,409.585,410.7538,387.9999,394.4658,1059484,394.4658
RXIRR,2025-12-16,8.6622,8.7626,8.3791,8.4696,608048,8.4696
EFYM,2025-12-16,181.555,182.0011,174.3402,174.4514,551056,174.4514
VUVE,2025-12-16,325.8267,326.0104,324.5244,324.9947,658621,324.9947
ZMHJN,2025-12-16,301.5268,304.7098,296.9683,302.015,197411,302.015
DLYFL,2025-12-16,13.7012,13.8927,13.6454,13.7485,1068957,13.7485
SDSL,2025-12-16,377.5529,389.0912,377.5301,385.1832,266979,385.1832
JOERN,2025-12-16,520.422,520.5825,513.2739,514.0235,1115768,514.0235
BULH,2025-12-16,344.5775,346.4693,319.6078,321.1283,1080825,321.1283
YNUS,2025-12-16,514.9172,517.9075,499.7472,506.1598,94257,506.1598
HZYB,2025-12-16,405.5592,415.5772,405.1379,412.2976,291124,412.2976
ADLJL,2025-12-16,197.336,199.2711,195.3747,195.4066,330178,195.4066
